Open,High,Low,Close,Volume,Adj Close
663.2999877929688,670.8499755859375,654.02001953125,662.510009765625,371700,639.647705078125
668.719970703125,688.97998046875,665.7100219726562,680.1500244140625,433800,656.6790771484375
674.1199951171875,674.1199951171875,659.9500122070312,660.6199951171875,267200,637.8228759765625
661.3200073242188,676.1199951171875,650.6099853515625,673.9400024414062,391400,650.6832885742188
673.4600219726562,687.8200073242188,670.9400024414062,681.1599731445312,584100,657.6541137695312
680.0,695.8400268554688,677.4600219726562,695.1500244140625,547000,671.161376953125
700.260009765625,721.9600219726562,698.8599853515625,715.1199951171875,414500,690.4422607421875
714.5,725.7899780273438,706.0,725.3400268554688,336800,700.3095092773438
716.0,726.6099853515625,714.0999755859375,721.8900146484375,210700,696.9786376953125
717.8900146484375,724.1300048828125,713.0,718.0,376500,693.2227783203125
715.1199951171875,718.1699829101562,699.4000244140625,702.6799926757812,447800,678.4315185546875
702.27001953125,709.9299926757812,700.2899780273438,702.760009765625,289900,678.5086669921875
701.7000122070312,720.780029296875,693.1799926757812,720.0599975585938,355900,695.2117919921875
716.52001953125,724.2000122070312,711.5999755859375,716.3200073242188,290100,691.6007690429688
716.2000122070312,730.6799926757812,714.5700073242188,719.6199951171875,248600,694.7869873046875
711.2000122070312,721.97998046875,706.2100219726562,719.77001953125,378800,694.9317626953125
720.9000244140625,731.0900268554688,720.3400268554688,729.1900024414062,359200,704.0266723632812
725.5999755859375,734.5800170898438,725.5999755859375,730.219970703125,268400,705.0211791992188
726.0399780273438,737.7100219726562,722.9500122070312,724.8599853515625,234400,699.8460083007812
722.8499755859375,742.6699829101562,720.5800170898438,738.1300048828125,542700,712.6581420898438
733.0,743.0,720.010009765625,738.1300048828125,414000,712.6581420898438
744.5,762.510009765625,742.780029296875,752.97998046875,442500,726.9957275390625
741.3200073242188,744.1699829101562,724.5800170898438,733.0,425800,707.7052612304688
721.5499877929688,728.02001953125,717.0499877929688,723.8300170898438,251100,698.8516845703125
719.8300170898438,729.27001953125,715.7000122070312,725.47998046875,346600,700.4447021484375
725.47998046875,732.7999877929688,723.6599731445312,730.989990234375,264000,705.7645263671875
741.030029296875,746.7100219726562,730.7000122070312,732.7000122070312,348800,707.4157104492188
729.6199951171875,732.0700073242188,723.6199951171875,729.75,279500,704.5673217773438
734.9199829101562,741.3699951171875,733.6199951171875,738.8699951171875,247700,713.3726196289062
734.0,740.4500122070312,720.739990234375,728.4199829101562,336500,703.2833251953125
717.530029296875,728.9600219726562,715.9400024414062,727.25,383400,702.153564453125
707.75,727.7899780273438,682.5700073242188,722.1900024414062,669500,697.2682495117188
715.3300170898438,718.5700073242188,706.219970703125,716.760009765625,428000,692.0256958007812
711.3699951171875,711.9299926757812,698.1599731445312,703.1199951171875,463600,678.8563842773438
705.0499877929688,706.6199951171875,693.8300170898438,698.469970703125,354500,674.3668212890625
707.0,708.5499877929688,699.6900024414062,706.3200073242188,227000,681.9459228515625
702.010009765625,702.010009765625,683.4299926757812,684.7999877929688,286200,661.16845703125
697.2999877929688,699.3099975585938,687.719970703125,693.2000122070312,458400,669.278564453125
692.5999755859375,701.6199951171875,688.1900024414062,688.27001953125,572900,664.5187377929688
684.8099975585938,687.1099853515625,671.1699829101562,675.97998046875,443000,652.65283203125
665.72998046875,688.3300170898438,662.5700073242188,687.969970703125,471000,664.2291259765625
688.3800048828125,707.280029296875,688.27001953125,705.4099731445312,403000,681.0673828125
702.5,707.9199829101562,698.3400268554688,699.4299926757812,179600,678.5738525390625
701.760009765625,703.030029296875,683.780029296875,685.5599975585938,275800,665.1174926757812
687.2899780273438,704.5399780273438,686.4199829101562,694.02001953125,366900,673.3252563476562
691.9099731445312,695.6199951171875,679.4600219726562,682.8800048828125,428600,662.5173950195312
683.5399780273438,684.7899780273438,663.3200073242188,665.6300048828125,477100,645.7818603515625
664.5999755859375,694.2000122070312,664.5999755859375,682.7000122070312,435800,662.3428344726562
692.8400268554688,696.6900024414062,682.030029296875,691.469970703125,500800,670.8512573242188
686.4400024414062,698.7899780273438,685.72998046875,694.989990234375,492100,674.266357421875
691.1300048828125,706.1199951171875,687.6400146484375,702.5800170898438,531400,681.6300048828125
704.3200073242188,707.0499877929688,690.010009765625,690.8499755859375,841400,670.249755859375
690.6300048828125,693.219970703125,683.47998046875,689.4500122070312,429100,668.8914184570312
692.27001953125,692.27001953125,675.7000122070312,687.9400024414062,501100,667.426513671875
681.0599975585938,682.489990234375,662.3699951171875,663.030029296875,513200,643.2593994140625
663.0,682.1900024414062,661.8099975585938,666.3699951171875,385500,646.4996948242188
666.3699951171875,681.7000122070312,661.6599731445312,681.7000122070312,367000,661.3726196289062
686.5900268554688,693.6699829101562,685.25,687.6199951171875,356800,667.1160888671875
684.989990234375,688.5599975585938,678.2899780273438,683.0499877929688,284600,662.6823120117188
691.5900268554688,697.0499877929688,686.489990234375,694.510009765625,414200,673.8005981445312
696.1699829101562,702.969970703125,696.1699829101562,702.010009765625,386900,681.0770263671875
704.2100219726562,722.8800048828125,702.5599975585938,721.0399780273438,614200,699.53955078125
714.25,718.260009765625,705.52001953125,709.9500122070312,519300,688.7803344726562
706.2100219726562,715.3699951171875,700.510009765625,710.47998046875,421100,689.29443359375
710.0,718.4000244140625,703.2899780273438,703.8200073242188,455700,682.8330078125
705.27001953125,711.7100219726562,697.9600219726562,711.22998046875,272700,690.0220947265625
704.7999877929688,706.72998046875,693.3200073242188,706.239990234375,310400,685.180908203125
704.3599853515625,714.5,702.6799926757812,706.530029296875,410000,685.4622802734375
713.4000244140625,719.5499877929688,708.6099853515625,711.0399780273438,304500,689.8377075195312
712.8599853515625,716.1099853515625,701.8800048828125,708.7100219726562,322900,687.5772705078125
706.5,710.739990234375,684.4299926757812,688.6799926757812,354800,668.1444702148438
685.719970703125,708.530029296875,685.0599975585938,707.9400024414062,336400,686.8302001953125
708.8900146484375,708.8900146484375,700.3499755859375,705.5599975585938,336300,684.521240234375
698.9600219726562,710.969970703125,697.9600219726562,706.9600219726562,211300,685.8795166015625
703.6699829101562,709.72998046875,699.4000244140625,705.02001953125,269300,683.9971923828125
705.8499755859375,717.0800170898438,703.3699951171875,713.0,251900,691.7393188476562
709.72998046875,714.25,706.780029296875,713.030029296875,276900,691.7684326171875
706.22998046875,713.1799926757812,703.5,710.0700073242188,418900,688.8966674804688
706.6400146484375,719.3900146484375,703.0,706.75,398400,685.6755981445312
709.27001953125,720.9199829101562,708.030029296875,719.8400268554688,370800,698.3753662109375
715.0800170898438,725.5399780273438,713.0,724.0800170898438,370200,702.4889526367188
722.9099731445312,724.8699951171875,716.5999755859375,722.010009765625,280300,700.4806518554688
720.9199829101562,722.719970703125,703.0399780273438,703.1699829101562,324000,682.2024536132812
706.989990234375,709.1400146484375,695.2000122070312,697.6300048828125,377800,676.82763671875
703.4199829101562,733.47998046875,701.0,729.3400268554688,597700,707.5921020507812
735.0,742.25,727.3200073242188,740.0,431300,717.9342041015625
736.5800170898438,744.9299926757812,734.25,740.1199951171875,280200,718.0505981445312
733.7100219726562,737.0700073242188,725.7999877929688,728.260009765625,382100,706.5442504882812
729.3499755859375,752.6300048828125,727.3400268554688,750.2899780273438,378700,727.9174194335938
749.1099853515625,751.469970703125,739.0900268554688,743.4400024414062,572700,721.2716674804688
744.010009765625,747.0499877929688,733.3099975585938,739.22998046875,300700,717.1871337890625
740.8400268554688,743.7899780273438,735.4600219726562,740.260009765625,328000,718.1864013671875
738.2000122070312,738.2000122070312,715.469970703125,716.2899780273438,420100,694.93115234375
719.25,729.8099975585938,715.719970703125,728.1400146484375,336000,706.4278564453125
723.25,726.4199829101562,716.530029296875,721.1799926757812,394100,699.6753540039062
721.5700073242188,729.260009765625,720.0499877929688,723.5800170898438,351600,702.00390625
723.739990234375,735.8099975585938,720.3499755859375,726.719970703125,401500,705.0501098632812
717.3499755859375,725.5999755859375,692.260009765625,696.8099975585938,495200,679.21923828125
692.4400024414062,694.22998046875,672.8800048828125,675.1799926757812,492900,658.1351928710938
